"long","lat","group","order","region","subregion"
-70.2503509521484,42.049373626709,21,6088,"Massachusetts","main"
-70.2503509521484,42.0665626525879,21,6089,"Massachusetts","main"
-70.2331695556641,42.0837478637695,21,6090,"Massachusetts","main"
-70.2102432250977,42.0894813537598,21,6091,"Massachusetts","main"
-70.1644058227539,42.0837478637695,21,6092,"Massachusetts","main"
-70.1243057250977,42.0665626525879,21,6093,"Massachusetts","main"
-70.0841979980469,42.055103302002,21,6094,"Massachusetts","main"
-70.0326309204102,42.0092658996582,21,6095,"Massachusetts","main"
-69.9982528686523,41.9634284973145,21,6096,"Massachusetts","main"
-69.9466934204102,41.854564666748,21,6097,"Massachusetts","main"
-69.9524230957031,41.8316459655762,21,6098,"Massachusetts","main"
-69.9638748168945,41.8259201049805,21,6099,"Massachusetts","main"
-69.9753341674805,41.8087310791016,21,6100,"Massachusetts","main"
-69.9466934204102,41.7972717285156,21,6101,"Massachusetts","main"
-69.9466934204102,41.7686233520508,21,6102,"Massachusetts","main"
-69.9581451416016,41.7457046508789,21,6103,"Massachusetts","main"
-69.9696044921875,41.722785949707,21,6104,"Massachusetts","main"
-69.9581451416016,41.6769485473633,21,6105,"Massachusetts","main"
-69.9466934204102,41.6425743103027,21,6106,"Massachusetts","main"
-69.9638748168945,41.596736907959,21,6107,"Massachusetts","main"
-69.9810638427734,41.5852737426758,21,6108,"Massachusetts","main"
-69.9925308227539,41.591007232666,21,6109,"Massachusetts","main"
-69.9982528686523,41.6425743103027,21,6110,"Massachusetts","main"
-70.0154418945312,41.6540298461914,21,6111,"Massachusetts","main"
-70.0498199462891,41.6654891967773,21,6112,"Massachusetts","main"
-70.0956573486328,41.6597633361816,21,6113,"Massachusetts","main"
-70.1300354003906,41.6540298461914,21,6114,"Massachusetts","main"
-70.1586761474609,41.6597633361816,21,6115,"Massachusetts","main"
-70.1873321533203,41.6654891967773,21,6116,"Massachusetts","main"
-70.2102432250977,41.6540298461914,21,6117,"Massachusetts","main"
-70.2503509521484,41.6311111450195,21,6118,"Massachusetts","main"
-70.2790069580078,41.6425743103027,21,6119,"Massachusetts","main"
-70.336296081543,41.6311111450195,21,6120,"Massachusetts","main"
-70.3534927368164,41.6253814697266,21,6121,"Massachusetts","main"
-70.3878631591797,41.6311111450195,21,6122,"Massachusetts","main"
-70.4279708862305,41.6253814697266,21,6123,"Massachusetts","main"
-70.4394302368164,41.6196556091309,21,6124,"Massachusetts","main"
-70.4623489379883,41.5795478820801,21,6125,"Massachusetts","main"
-70.4909973144531,41.5508995056152,21,6126,"Massachusetts","main"
-70.6628799438477,41.5451698303223,21,6127,"Massachusetts","main"
-70.6628799438477,41.591007232666,21,6128,"Massachusetts","main"
-70.6456985473633,41.6311111450195,21,6129,"Massachusetts","main"
-70.6514282226562,41.6884078979492,21,6130,"Massachusetts","main"
-70.6285095214844,41.7113265991211,21,6131,"Massachusetts","main"
-70.6227798461914,41.722785949707,21,6132,"Massachusetts","main"
-70.6456985473633,41.734245300293,21,6133,"Massachusetts","main"
-70.6743469238281,41.7399749755859,21,6134,"Massachusetts","main"
-70.6972579956055,41.7457046508789,21,6135,"Massachusetts","main"
-70.7259140014648,41.7399749755859,21,6136,"Massachusetts","main"
-70.7430953979492,41.7170562744141,21,6137,"Massachusetts","main"
-70.7717514038086,41.6654891967773,21,6138,"Massachusetts","main"
-70.788932800293,41.6483001708984,21,6139,"Massachusetts","main"
-70.8175811767578,41.6311111450195,21,6140,"Massachusetts","main"
-70.8404998779297,41.6196556091309,21,6141,"Massachusetts","main"
-70.8519668579102,41.596736907959,21,6142,"Massachusetts","main"
-70.8748779296875,41.596736907959,21,6143,"Massachusetts","main"
-70.8920669555664,41.6081924438477,21,6144,"Massachusetts","main"
-70.9149856567383,41.6081924438477,21,6145,"Massachusetts","main"
-70.960823059082,41.5795478820801,21,6146,"Massachusetts","main"
-70.960823059082,41.5623550415039,21,6147,"Massachusetts","main"
-70.9550933837891,41.5337104797363,21,6148,"Massachusetts","main"
-70.960823059082,41.5279808044434,21,6149,"Massachusetts","main"
-70.9952011108398,41.5337104797363,21,6150,"Massachusetts","main"
-70.9952011108398,41.5165214538574,21,6151,"Massachusetts","main"
-71.0066604614258,41.5050621032715,21,6152,"Massachusetts","main"
-71.0639572143555,41.4993362426758,21,6153,"Massachusetts","main"
-71.0811462402344,41.5451698303223,21,6154,"Massachusetts","main"
-71.1097869873047,41.5394401550293,21,6155,"Massachusetts","main"
-71.1384429931641,41.6540298461914,21,6156,"Massachusetts","main"
-71.1556243896484,41.6884078979492,21,6157,"Massachusetts","main"
-71.1613540649414,41.7170562744141,21,6158,"Massachusetts","main"
-71.1670913696289,41.7457046508789,21,6159,"Massachusetts","main"
-71.2014617919922,41.7514343261719,21,6160,"Massachusetts","main"
-71.2644958496094,41.7571640014648,21,6161,"Massachusetts","main"
-71.3217849731445,41.7743530273438,21,6162,"Massachusetts","main"
-71.3389739990234,41.7972717285156,21,6163,"Massachusetts","main"
-71.3447036743164,41.8144607543945,21,6164,"Massachusetts","main"
-71.3504409790039,41.911865234375,21,6165,"Massachusetts","main"
-71.3790817260742,41.911865234375,21,6166,"Massachusetts","main"
-71.3848114013672,41.9863471984863,21,6167,"Massachusetts","main"
-71.3905410766602,42.0264549255371,21,6168,"Massachusetts","main"
-71.4936752319336,42.0264549255371,21,6169,"Massachusetts","main"
-71.7858810424805,42.0092658996582,21,6170,"Massachusetts","main"
-71.8030776977539,42.0379104614258,21,6171,"Massachusetts","main"
-72.1010055541992,42.0321846008301,21,6172,"Massachusetts","main"
-72.1296615600586,42.0379104614258,21,6173,"Massachusetts","main"
-72.502082824707,42.0379104614258,21,6174,"Massachusetts","main"
-72.5536422729492,42.0321846008301,21,6175,"Massachusetts","main"
-72.7484512329102,42.0379104614258,21,6176,"Massachusetts","main"
-72.7599105834961,42.0035362243652,21,6177,"Massachusetts","main"
-72.8172073364258,42.0092658996582,21,6178,"Massachusetts","main"
-72.8172073364258,42.0379104614258,21,6179,"Massachusetts","main"
-73.0120086669922,42.043643951416,21,6180,"Massachusetts","main"
-73.040657043457,42.043643951416,21,6181,"Massachusetts","main"
-73.4990234375,42.049373626709,21,6182,"Massachusetts","main"
-70.061279296875,41.27587890625,22,6184,"Massachusetts","nantucket"
-70.0383605957031,41.281608581543,22,6185,"Massachusetts","nantucket"
-70.0211715698242,41.2987976074219,22,6186,"Massachusetts","nantucket"
-70.0154418945312,41.3159866333008,22,6187,"Massachusetts","nantucket"
-70.0440902709961,41.3159866333008,22,6188,"Massachusetts","nantucket"
-70.0498199462891,41.3274459838867,22,6189,"Massachusetts","nantucket"
-70.0326309204102,41.3503646850586,22,6190,"Massachusetts","nantucket"
-70.0498199462891,41.3732833862305,22,6191,"Massachusetts","nantucket"
-70.0440902709961,41.3847427368164,22,6192,"Massachusetts","nantucket"
-70.0269012451172,41.3847427368164,22,6193,"Massachusetts","nantucket"
-70.0154418945312,41.3732833862305,22,6194,"Massachusetts","nantucket"
-69.9925308227539,41.3446350097656,22,6195,"Massachusetts","nantucket"
-69.9867935180664,41.3159866333008,22,6196,"Massachusetts","nantucket"
-69.9867935180664,41.3102569580078,22,6197,"Massachusetts","nantucket"
-69.9696044921875,41.2873382568359,22,6198,"Massachusetts","nantucket"
-69.9524230957031,41.27587890625,22,6199,"Massachusetts","nantucket"
-69.9524230957031,41.2586898803711,22,6200,"Massachusetts","nantucket"
-69.9753341674805,41.2529640197754,22,6201,"Massachusetts","nantucket"
-70.0211715698242,41.2415008544922,22,6202,"Massachusetts","nantucket"
-70.0498199462891,41.2415008544922,22,6203,"Massachusetts","nantucket"
-70.0956573486328,41.2529640197754,22,6204,"Massachusetts","nantucket"
-70.1529541015625,41.2586898803711,22,6205,"Massachusetts","nantucket"
-70.1816024780273,41.2586898803711,22,6206,"Massachusetts","nantucket"
-70.2102432250977,41.27587890625,22,6207,"Massachusetts","nantucket"
-70.2102432250977,41.281608581543,22,6208,"Massachusetts","nantucket"
-70.1816024780273,41.2873382568359,22,6209,"Massachusetts","nantucket"
-70.1529541015625,41.2930679321289,22,6210,"Massachusetts","nantucket"
-70.1300354003906,41.2930679321289,22,6211,"Massachusetts","nantucket"
-70.0899276733398,41.27587890625,22,6212,"Massachusetts","nantucket"
-70.061279296875,41.27587890625,22,6213,"Massachusetts","nantucket"
-90.4127349853516,46.5585517883301,23,6215,"Michigan","north"
-90.3783645629883,46.5642776489258,23,6216,"Michigan","north"
-90.3153381347656,46.5929260253906,23,6217,"Michigan","north"
-90.2809600830078,46.6158447265625,23,6218,"Michigan","north"
-90.2007522583008,46.6330337524414,23,6219,"Michigan","north"
-90.1377182006836,46.6444969177246,23,6220,"Michigan","north"
-90.0746994018555,46.6559524536133,23,6221,"Michigan","north"
-90.0231323242188,46.6788711547852,23,6222,"Michigan","north"
-89.9543762207031,46.713249206543,23,6223,"Michigan","north"
-89.9028091430664,46.7418975830078,23,6224,"Michigan","north"
-89.8741607666016,46.7648162841797,23,6225,"Michigan","north"
-89.8397827148438,46.7934608459473,23,6226,"Michigan","north"
-89.788215637207,46.8221130371094,23,6227,"Michigan","north"
-89.7366485595703,46.8278427124023,23,6228,"Michigan","north"
-89.6736221313477,46.833568572998,23,6229,"Michigan","north"
-89.6106033325195,46.8278427124023,23,6230,"Michigan","north"
-89.5704956054688,46.8278427124023,23,6231,"Michigan","north"
-89.518928527832,46.8507614135742,23,6232,"Michigan","north"
-89.4730911254883,46.8507614135742,23,6233,"Michigan","north"
-89.4272537231445,46.8450317382812,23,6234,"Michigan","north"
-89.3871459960938,46.8507614135742,23,6235,"Michigan","north"
-89.3298492431641,46.8622169494629,23,6236,"Michigan","north"
-89.2439041137695,46.8965950012207,23,6237,"Michigan","north"
-89.2038040161133,46.9195137023926,23,6238,"Michigan","north"
-89.1751480102539,46.9596214294434,23,6239,"Michigan","north"
-89.152229309082,46.976806640625,23,6240,"Michigan","north"
-89.1235885620117,46.9825401306152,23,6241,"Michigan","north"
-89.0834808349609,46.9825401306152,23,6242,"Michigan","north"
-89.0319137573242,46.9997253417969,23,6243,"Michigan","north"
-88.9860763549805,46.9997253417969,23,6244,"Michigan","north"
-88.9345092773438,47.0111885070801,23,6245,"Michigan","north"
-88.9287796020508,47.0169143676758,23,6246,"Michigan","north"
-88.9115905761719,47.0455627441406,23,6247,"Michigan","north"
-88.9001312255859,47.0856704711914,23,6248,"Michigan","north"
-88.8600234985352,47.0971336364746,23,6249,"Michigan","north"
-88.8256454467773,47.1085891723633,23,6250,"Michigan","north"
-88.802734375,47.1429672241211,23,6251,"Michigan","north"
-88.7626266479492,47.154426574707,23,6252,"Michigan","north"
-88.7339706420898,47.154426574707,23,6253,"Michigan","north"
-88.6938629150391,47.1945343017578,23,6254,"Michigan","north"
-88.6480255126953,47.2231788635254,23,6255,"Michigan","north"
-88.625114440918,47.2174530029297,23,6256,"Michigan","north"
-88.5735473632812,47.2231788635254,23,6257,"Michigan","north"
-88.5448989868164,47.2346420288086,23,6258,"Michigan","north"
-88.5105209350586,47.2575607299805,23,6259,"Michigan","north"
-88.4818725585938,47.291934967041,23,6260,"Michigan","north"
-88.430305480957,47.3492317199707,23,6261,"Michigan","north"
-88.3902053833008,47.3778800964355,23,6262,"Michigan","north"
-88.344367980957,47.3950691223145,23,6263,"Michigan","north"
-88.2698745727539,47.4122581481934,23,6264,"Michigan","north"
-88.2068557739258,47.4409065246582,23,6265,"Michigan","north"
-88.1380996704102,47.4580955505371,23,6266,"Michigan","north"
-88.0808029174805,47.4638252258301,23,6267,"Michigan","north"
-88.0005874633789,47.4638252258301,23,6268,"Michigan","north"
-87.9432907104492,47.4695510864258,23,6269,"Michigan","north"
-87.9031829833984,47.4752807617188,23,6270,"Michigan","north"
-87.8516235351562,47.4638252258301,23,6271,"Michigan","north"
-87.8344268798828,47.481014251709,23,6272,"Michigan","north"
-87.7484817504883,47.4580955505371,23,6273,"Michigan","north"
-87.719841003418,47.4179878234863,23,6274,"Michigan","north"
-87.719841003418,47.4065284729004,23,6275,"Michigan","north"
-87.7427520751953,47.3950691223145,23,6276,"Michigan","north"
-87.7656784057617,47.3950691223145,23,6277,"Michigan","north"
-87.7714080810547,47.4007987976074,23,6278,"Michigan","north"
-87.7885894775391,47.3893394470215,23,6279,"Michigan","north"
-87.8859939575195,47.3836097717285,23,6280,"Michigan","north"
-87.9490203857422,47.3778800964355,23,6281,"Michigan","north"
-87.9547500610352,47.3606910705566,23,6282,"Michigan","north"
-87.9432907104492,47.343505859375,23,6283,"Michigan","north"
-87.9547500610352,47.3263130187988,23,6284,"Michigan","north"
-88.063606262207,47.2690162658691,23,6285,"Michigan","north"
-88.1323699951172,47.2289123535156,23,6286,"Michigan","north"
-88.172477722168,47.2174530029297,23,6287,"Michigan","north"
-88.2068557739258,47.2002639770508,23,6288,"Michigan","north"
-88.2297668457031,47.1773452758789,23,6289,"Michigan","north"
-88.2297668457031,47.154426574707,23,6290,"Michigan","north"
-88.2412261962891,47.1486968994141,23,6291,"Michigan","north"
-88.2412261962891,47.1257781982422,23,6292,"Michigan","north"
-88.2927932739258,47.0914001464844,23,6293,"Michigan","north"
-88.3329010009766,47.0856704711914,23,6294,"Michigan","north"
-88.3558197021484,47.0742149353027,23,6295,"Michigan","north"
-88.35009765625,47.0455627441406,23,6296,"Michigan","north"
-88.3730087280273,46.9939994812012,23,6297,"Michigan","north"
-88.3902053833008,46.9825401306152,23,6298,"Michigan","north"
-88.4131164550781,46.9825401306152,23,6299,"Michigan","north"
-88.4188461303711,46.9939994812012,23,6300,"Michigan","north"
-88.441764831543,46.9939994812012,23,6301,"Michigan","north"
-88.430305480957,46.9596214294434,23,6302,"Michigan","north"
-88.430305480957,46.9481620788574,23,6303,"Michigan","north"
-88.4188461303711,46.9424324035645,23,6304,"Michigan","north"
-88.441764831543,46.9080543518066,23,6305,"Michigan","north"
-88.441764831543,46.8622169494629,23,6306,"Michigan","north"
-88.4589538574219,46.833568572998,23,6307,"Michigan","north"
-88.4532241821289,46.8049240112305,23,6308,"Michigan","north"
-88.4704132080078,46.7648162841797,23,6309,"Michigan","north"
-88.4589538574219,46.7476272583008,23,6310,"Michigan","north"
-88.430305480957,46.7762756347656,23,6311,"Michigan","north"
-88.4016571044922,46.8049240112305,23,6312,"Michigan","north"
-88.3672790527344,46.8278427124023,23,6313,"Michigan","north"
-88.3672790527344,46.8622169494629,23,6314,"Michigan","north"
-88.3157119750977,46.8794059753418,23,6315,"Michigan","north"
-88.2584228515625,46.9080543518066,23,6316,"Michigan","north"
-88.2011184692383,46.9424324035645,23,6317,"Michigan","north"
-88.166748046875,46.9596214294434,23,6318,"Michigan","north"
-88.1438293457031,46.9596214294434,23,6319,"Michigan","north"
-88.1380996704102,46.9424324035645,23,6320,"Michigan","north"
-88.161018371582,46.9195137023926,23,6321,"Michigan","north"
-88.1896591186523,46.9080543518066,23,6322,"Michigan","north"
-88.2354965209961,46.8622169494629,23,6323,"Michigan","north"
-88.2641525268555,46.839298248291,23,6324,"Michigan","north"
-88.2526931762695,46.8278427124023,23,6325,"Michigan","north"
-88.2354965209961,46.8278427124023,23,6326,"Michigan","north"
-88.2068557739258,46.8622169494629,23,6327,"Michigan","north"
-88.1782073974609,46.8851356506348,23,6328,"Michigan","north"
-88.161018371582,46.8965950012207,23,6329,"Michigan","north"
-88.0979919433594,46.9023246765137,23,6330,"Michigan","north"
-88.0464248657227,46.9080543518066,23,6331,"Michigan","north"
-88.0292358398438,46.9023246765137,23,6332,"Michigan","north"
-87.9490203857422,46.9023246765137,23,6333,"Michigan","north"
-87.9203720092773,46.9023246765137,23,6334,"Michigan","north"
-87.8401565551758,46.8794059753418,23,6335,"Michigan","north"
-87.8115158081055,46.8851356506348,23,6336,"Michigan","north"
-87.7885894775391,46.8622169494629,23,6337,"Michigan","north"
-87.7484817504883,46.8622169494629,23,6338,"Michigan","north"
-87.719841003418,46.8450317382812,23,6339,"Michigan","north"
-87.719841003418,46.8278427124023,23,6340,"Michigan","north"
-87.6854629516602,46.833568572998,23,6341,"Michigan","north"
-87.6625442504883,46.833568572998,23,6342,"Michigan","north"
-87.6510848999023,46.8049240112305,23,6343,"Michigan","north"
-87.5937881469727,46.7934608459473,23,6344,"Michigan","north"
-87.5823287963867,46.7762756347656,23,6345,"Michigan","north"
-87.5823287963867,46.7418975830078,23,6346,"Michigan","north"
-87.5765991210938,46.7247085571289,23,6347,"Michigan","north"
-87.536491394043,46.701789855957,23,6348,"Michigan","north"
-87.5078430175781,46.6616821289062,23,6349,"Michigan","north"
-87.4906539916992,46.6330337524414,23,6350,"Michigan","north"
-87.4505462646484,46.6330337524414,23,6351,"Michigan","north"
-87.44482421875,46.6215782165527,23,6352,"Michigan","north"
-87.44482421875,46.5986595153809,23,6353,"Michigan","north"
-87.4047164916992,46.5871963500977,23,6354,"Michigan","north"
-87.3817901611328,46.5700073242188,23,6355,"Michigan","north"
-87.3932571411133,46.5528221130371,23,6356,"Michigan","north"
-87.3932571411133,46.5356330871582,23,6357,"Michigan","north"
-87.3760604858398,46.5127143859863,23,6358,"Michigan","north"
-87.3646011352539,46.5012550354004,23,6359,"Michigan","north"
-87.3244934082031,46.5012550354004,23,6360,"Michigan","north"
-87.3130416870117,46.5012550354004,23,6361,"Michigan","north"
-87.255744934082,46.4955253601074,23,6362,"Michigan","north"
-87.2156372070312,46.4955253601074,23,6363,"Michigan","north"
-87.1755294799805,46.5012550354004,23,6364,"Michigan","north"
-87.158332824707,46.5127143859863,23,6365,"Michigan","north"
-87.1296920776367,46.5127143859863,23,6366,"Michigan","north"
-87.1067733764648,46.5127143859863,23,6367,"Michigan","north"
-87.0609359741211,46.524169921875,23,6368,"Michigan","north"
-87.0208282470703,46.5356330871582,23,6369,"Michigan","north"
-86.9749908447266,46.5127143859863,23,6370,"Michigan","north"
-86.9578018188477,46.4897956848145,23,6371,"Michigan","north"
-86.9520797729492,46.4840660095215,23,6372,"Michigan","north"
-86.9176940917969,46.4554176330566,23,6373,"Michigan","north"
-86.8661346435547,46.4439582824707,23,6374,"Michigan","north"
-86.8260269165039,46.4554176330566,23,6375,"Michigan","north"
-86.7744598388672,46.4726066589355,23,6376,"Michigan","north"
-86.7286224365234,46.4726066589355,23,6377,"Michigan","north"
-86.6827850341797,46.4496879577637,23,6378,"Michigan","north"
-86.6655960083008,46.4210395812988,23,6379,"Michigan","north"
-86.6541366577148,46.4095802307129,23,6380,"Michigan","north"
-86.6082992553711,46.4324989318848,23,6381,"Michigan","north"
-86.5968399047852,46.4554176330566,23,6382,"Michigan","north"
-86.5452728271484,46.4897956848145,23,6383,"Michigan","north"
-86.5051651000977,46.5012550354004,23,6384,"Michigan","north"
-86.4765167236328,46.5413627624512,23,6385,"Michigan","north"
-86.4478759765625,46.5470886230469,23,6386,"Michigan","north"
-86.4134979248047,46.5470886230469,23,6387,"Michigan","north"
-86.356201171875,46.575740814209,23,6388,"Michigan","north"
-86.2587966918945,46.6215782165527,23,6389,"Michigan","north"
-86.1900405883789,46.6559524536133,23,6390,"Michigan","north"
-86.1384735107422,46.6674118041992,23,6391,"Michigan","north"
-86.1040954589844,46.6559524536133,23,6392,"Michigan","north"
-86.081184387207,46.6559524536133,23,6393,"Michigan","north"
-86.0238800048828,46.6731414794922,23,6394,"Michigan","north"
-85.9665832519531,46.6731414794922,23,6395,"Michigan","north"
-85.9379425048828,46.6731414794922,23,6396,"Michigan","north"
-85.9207534790039,46.6903305053711,23,6397,"Michigan","north"
-85.8691864013672,46.6846008300781,23,6398,"Michigan","north"
-85.8233489990234,46.6788711547852,23,6399,"Michigan","north"
-85.7717819213867,46.6731414794922,23,6400,"Michigan","north"
-85.6972961425781,46.6846008300781,23,6401,"Michigan","north"
-85.628547668457,46.6903305053711,23,6402,"Michigan","north"
-85.5655136108398,46.6788711547852,23,6403,"Michigan","north"
-85.5139465332031,46.6731414794922,23,6404,"Michigan","north"
-85.4394683837891,46.6846008300781,23,6405,"Michigan","north"
-85.3535232543945,46.713249206543,23,6406,"Michigan","north"
-85.3019561767578,46.7304382324219,23,6407,"Michigan","north"
-85.2389297485352,46.7476272583008,23,6408,"Michigan","north"
-85.1930923461914,46.7476272583008,23,6409,"Michigan","north"
-85.1358032226562,46.7590866088867,23,6410,"Michigan","north"
-85.1128768920898,46.7476272583008,23,6411,"Michigan","north"
-85.0441284179688,46.7476272583008,23,6412,"Michigan","north"
-84.992561340332,46.7648162841797,23,6413,"Michigan","north"
-84.9639129638672,46.7705421447754,23,6414,"Michigan","north"
-84.9467239379883,46.7648162841797,23,6415,"Michigan","north"
-84.9696426391602,46.7361679077148,23,6416,"Michigan","north"
-84.998291015625,46.70751953125,23,6417,"Michigan","north"
-85.0154800415039,46.6788711547852,23,6418,"Michigan","north"
-85.0326690673828,46.6330337524414,23,6419,"Michigan","north"
-85.0269317626953,46.6043853759766,23,6420,"Michigan","north"
-85.0269317626953,46.5413627624512,23,6421,"Michigan","north"
-85.0326690673828,46.5184440612793,23,6422,"Michigan","north"
-85.0269317626953,46.4897956848145,23,6423,"Michigan","north"
-84.9868316650391,46.4668769836426,23,6424,"Michigan","north"
-84.9467239379883,46.4726066589355,23,6425,"Michigan","north"
-84.9066162109375,46.4496879577637,23,6426,"Michigan","north"
-84.8321304321289,46.4439582824707,23,6427,"Michigan","north"
-84.81494140625,46.438232421875,23,6428,"Michigan","north"
-84.7920227050781,46.4324989318848,23,6429,"Michigan","north"
-84.7519149780273,46.438232421875,23,6430,"Michigan","north"
-84.723274230957,46.4439582824707,23,6431,"Michigan","north"
-84.7060775756836,46.4554176330566,23,6432,"Michigan","north"
-84.6831665039062,46.4726066589355,23,6433,"Michigan","north"
-84.6602401733398,46.4726066589355,23,6434,"Michigan","north"
-84.5972213745117,46.4554176330566,23,6435,"Michigan","north"
-84.5914916992188,46.4267692565918,23,6436,"Michigan","north"
-84.5742950439453,46.4153137207031,23,6437,"Michigan","north"
-84.545654296875,46.4153137207031,23,6438,"Michigan","north"
-84.5170059204102,46.4210395812988,23,6439,"Michigan","north"
-84.4711685180664,46.4324989318848,23,6440,"Michigan","north"
-84.4310607910156,46.4439582824707,23,6441,"Michigan","north"
-84.3966827392578,46.4554176330566,23,6442,"Michigan","north"
-84.3623046875,46.4554176330566,23,6443,"Michigan","north"
-84.3279266357422,46.4554176330566,23,6444,"Michigan","north"
-84.2820892333984,46.4439582824707,23,6445,"Michigan","north"
-84.2591705322266,46.4095802307129,23,6446,"Michigan","north"
-84.2248001098633,46.3637428283691,23,6447,"Michigan","north"
-84.2305297851562,46.3064498901367,23,6448,"Michigan","north"
-84.2018737792969,46.2376937866211,23,6449,"Michigan","north"
-84.2190704345703,46.2205047607422,23,6450,"Michigan","north"
-84.2419815063477,46.1975860595703,23,6451,"Michigan","north"
-84.2477111816406,46.1861267089844,23,6452,"Michigan","north"
-84.2248001098633,46.1689414978027,23,6453,"Michigan","north"
-84.1846923828125,46.1632080078125,23,6454,"Michigan","north"
-84.1388549804688,46.1632080078125,23,6455,"Michigan","north"
-84.1102066040039,46.1460227966309,23,6456,"Michigan","north"
-84.0586395263672,46.1116409301758,23,6457,"Michigan","north"
-84.0529098510742,46.1001853942871,23,6458,"Michigan","north"
-84.0471801757812,46.071533203125,23,6459,"Michigan","north"
-84.0242614746094,46.0486145019531,23,6460,"Michigan","north"
-84.0070724487305,46.0371589660645,23,6461,"Michigan","north"
-83.9669647216797,46.0199699401855,23,6462,"Michigan","north"
-83.9383163452148,46.0142402648926,23,6463,"Michigan","north"
-83.90966796875,45.9970512390137,23,6464,"Michigan","north"
-83.90966796875,45.9741325378418,23,6465,"Michigan","north"
-83.9325866699219,45.9684028625488,23,6466,"Michigan","north"
-83.9669647216797,45.9626770019531,23,6467,"Michigan","north"
-83.9956130981445,45.9684028625488,23,6468,"Michigan","north"
-84.0242614746094,45.9626770019531,23,6469,"Michigan","north"
-84.0414505004883,45.9569435119629,23,6470,"Michigan","north"
-84.0643692016602,45.9626770019531,23,6471,"Michigan","north"
-84.0815582275391,45.9741325378418,23,6472,"Michigan","north"
-84.098747253418,45.985595703125,23,6473,"Michigan","north"
-84.1388549804688,45.9798622131348,23,6474,"Michigan","north"
-84.1732330322266,45.9741325378418,23,6475,"Michigan","north"
-84.2018737792969,45.9741325378418,23,6476,"Michigan","north"
-84.2591705322266,45.985595703125,23,6477,"Michigan","north"
-84.3050079345703,45.9970512390137,23,6478,"Michigan","north"
-84.3279266357422,45.9913215637207,23,6479,"Michigan","north"
-84.3508453369141,45.985595703125,23,6480,"Michigan","north"
-84.3737640380859,45.9913215637207,23,6481,"Michigan","north"
-84.4081420898438,45.9970512390137,23,6482,"Michigan","north"
-84.4367904663086,45.9970512390137,23,6483,"Michigan","north"
-84.4482498168945,45.9913215637207,23,6484,"Michigan","north"
-84.4711685180664,45.9913215637207,23,6485,"Michigan","north"
-84.4883575439453,45.9798622131348,23,6486,"Michigan","north"
-84.5170059204102,45.985595703125,23,6487,"Michigan","north"
-84.5341949462891,46.0199699401855,23,6488,"Michigan","north"
-84.6029510498047,46.0199699401855,23,6489,"Michigan","north"
-84.6487808227539,46.0371589660645,23,6490,"Michigan","north"
-84.6831665039062,46.0256996154785,23,6491,"Michigan","north"
-84.6717071533203,45.9913215637207,23,6492,"Michigan","north"
-84.7118072509766,45.9684028625488,23,6493,"Michigan","north"
-84.7118072509766,45.9512138366699,23,6494,"Michigan","north"
-84.7060775756836,45.928295135498,23,6495,"Michigan","north"
-84.7175445556641,45.9111061096191,23,6496,"Michigan","north"
-84.7060775756836,45.8710021972656,23,6497,"Michigan","north"
-84.723274230957,45.8538131713867,23,6498,"Michigan","north"
-84.7519149780273,45.8595428466797,23,6499,"Michigan","north"
-84.7805633544922,45.8710021972656,23,6500,"Michigan","north"
-84.81494140625,45.8824615478516,23,6501,"Michigan","north"
-84.8264007568359,45.8996505737305,23,6502,"Michigan","north"
-84.8264007568359,45.9225692749023,23,6503,"Michigan","north"
-84.8722381591797,45.934024810791,23,6504,"Michigan","north"
-84.9066162109375,45.9397583007812,23,6505,"Michigan","north"
-84.9295349121094,45.9741325378418,23,6506,"Michigan","north"
-84.9810943603516,46.0142402648926,23,6507,"Michigan","north"
-85.0383987426758,46.0256996154785,23,6508,"Michigan","north"
-85.1071472167969,46.0428886413574,23,6509,"Michigan","north"
-85.175910949707,46.0486145019531,23,6510,"Michigan","north"
-85.2045516967773,46.0543479919434,23,6511,"Michigan","north"
-85.2618560791016,46.0658073425293,23,6512,"Michigan","north"
-85.3134155273438,46.0829963684082,23,6513,"Michigan","north"
-85.3535232543945,46.0829963684082,23,6514,"Michigan","north"
-85.3936309814453,46.0887260437012,23,6515,"Michigan","north"
-85.4337310791016,46.0772666931152,23,6516,"Michigan","north"
-85.4967651367188,46.0887260437012,23,6517,"Michigan","north"
-85.5597839355469,46.0486145019531,23,6518,"Michigan","north"
-85.6170806884766,45.9970512390137,23,6519,"Michigan","north"
-85.6571884155273,45.9798622131348,23,6520,"Michigan","north"
-85.6915664672852,45.9684028625488,23,6521,"Michigan","north"
-85.7545928955078,45.9741325378418,23,6522,"Michigan","north"
-85.8118896484375,45.9798622131348,23,6523,"Michigan","north"
-85.8519973754883,45.9684028625488,23,6524,"Michigan","north"
-85.8749160766602,45.9684028625488,23,6525,"Michigan","north"
-85.8921051025391,45.9626770019531,23,6526,"Michigan","north"
-85.9207534790039,45.9397583007812,23,6527,"Michigan","north"
-86.0066909790039,45.9626770019531,23,6528,"Michigan","north"
-86.1040954589844,45.9684028625488,23,6529,"Michigan","north"
-86.1728515625,45.9626770019531,23,6530,"Michigan","north"
-86.2587966918945,45.9397583007812,23,6531,"Michigan","north"
-86.2702560424805,45.9225692749023,23,6532,"Michigan","north"
